Sample	Gene	Ratio	Heterozygosis	Order
100102082	KIR2DL2	0.000000	heterozygosis: unknown	1
100102082	KIR2DL3	1.049199	heterozygosis: unknown	1
1001207701	KIR2DL2	0.000000	heterozygosis: unknown	2
1001207701	KIR2DL3	1.009639	heterozygosis: unknown	2
1009228901	KIR2DL2	0.000000	heterozygosis: unknown	3
1009228901	KIR2DL3	0.920021	heterozygosis: unknown	3
1012617701	KIR2DL2	0.000000	heterozygosis: unknown	4
1012617701	KIR2DL3	0.945215	heterozygosis: unknown	4
1013617501	KIR2DL2	0.000000	heterozygosis: unknown	5
1013617501	KIR2DL3	1.082052	heterozygosis: unknown	5
1014604901	KIR2DL2	0.000000	heterozygosis: unknown	6
1014604901	KIR2DL3	0.890514	heterozygosis: unknown	6
1020330101	KIR2DL2	0.000000	heterozygosis: unknown	7
1020330101	KIR2DL3	1.012566	heterozygosis: unknown	7
102116021	KIR2DL2	0.000000	heterozygosis: unknown	8
102116021	KIR2DL3	1.146124	heterozygosis: unknown	8
1025318501	KIR2DL2	0.000000	heterozygosis: unknown	9
1025318501	KIR2DL3	0.878300	heterozygosis: unknown	9
1027328701	KIR2DL2	0.000000	heterozygosis: unknown	10
1027328701	KIR2DL3	0.913284	heterozygosis: unknown	10
1028328901	KIR2DL2	0.000000	heterozygosis: unknown	11
1028328901	KIR2DL3	0.936762	heterozygosis: unknown	11
1037800501	KIR2DL2	0.000000	heterozygosis: unknown	12
1037800501	KIR2DL3	1.007034	heterozygosis: unknown	12
1044307701	KIR2DL2	0.000000	heterozygosis: unknown	13
1044307701	KIR2DL3	0.908067	heterozygosis: unknown	13
1046324501	KIR2DL2	0.000000	heterozygosis: unknown	14
1046324501	KIR2DL3	0.672422	heterozygosis: unknown	14
1047326101	KIR2DL2	0.000000	heterozygosis: unknown	15
1047326101	KIR2DL3	1.311990	heterozygosis: unknown	15
1050333901	KIR2DL2	0.000000	heterozygosis: unknown	16
1050333901	KIR2DL3	0.898125	heterozygosis: unknown	16
1051007301	KIR2DL2	0.000000	heterozygosis: unknown	17
1051007301	KIR2DL3	1.080340	heterozygosis: unknown	17
1053009701	KIR2DL2	0.000000	heterozygosis: unknown	18
1053009701	KIR2DL3	0.931585	heterozygosis: unknown	18
105301031	KIR2DL2	0.000000	heterozygosis: unknown	19
105301031	KIR2DL3	0.851276	heterozygosis: unknown	19
1057014701	KIR2DL2	0.000000	heterozygosis: unknown	20
1057014701	KIR2DL3	1.068713	heterozygosis: unknown	20
1058009901	KIR2DL2	0.000000	heterozygosis: unknown	21
1058009901	KIR2DL3	0.900345	heterozygosis: unknown	21
1063331501	KIR2DL2	0.000000	heterozygosis: unknown	22
1063331501	KIR2DL3	0.979754	heterozygosis: unknown	22
1069305601	KIR2DL2	0.000000	heterozygosis: unknown	23
1069305601	KIR2DL3	1.012578	heterozygosis: unknown	23
1070309701	KIR2DL2	0.000000	heterozygosis: unknown	24
1070309701	KIR2DL3	1.157381	heterozygosis: unknown	24
107301101	KIR2DL2	0.000000	heterozygosis: unknown	25
107301101	KIR2DL3	0.911647	heterozygosis: unknown	25
1078415001	KIR2DL2	0.000000	heterozygosis: unknown	26
1078415001	KIR2DL3	1.037001	heterozygosis: unknown	26
1085674901	KIR2DL2	0.000000	heterozygosis: unknown	27
1085674901	KIR2DL3	1.144292	heterozygosis: unknown	27
1091616501	KIR2DL2	0.000000	heterozygosis: unknown	28
1091616501	KIR2DL3	0.791392	heterozygosis: unknown	28
1096407801	KIR2DL2	0.000000	heterozygosis: unknown	29
1096407801	KIR2DL3	1.136655	heterozygosis: unknown	29
1098222101	KIR2DL2	0.000000	heterozygosis: unknown	30
1098222101	KIR2DL3	0.938432	heterozygosis: unknown	30
1101303201	KIR2DL2	0.000000	heterozygosis: unknown	31
1101303201	KIR2DL3	0.963867	heterozygosis: unknown	31
1105309301	KIR2DL2	0.000000	heterozygosis: unknown	32
1105309301	KIR2DL3	0.922153	heterozygosis: unknown	32
1108317201	KIR2DL2	0.000000	heterozygosis: unknown	33
1108317201	KIR2DL3	1.020064	heterozygosis: unknown	33
1113557401	KIR2DL2	0.000000	heterozygosis: unknown	34
1113557401	KIR2DL3	0.935412	heterozygosis: unknown	34
1117525001	KIR2DL2	0.000000	heterozygosis: unknown	35
1117525001	KIR2DL3	1.151868	heterozygosis: unknown	35
1120208701	KIR2DL2	0.000000	heterozygosis: unknown	36
1120208701	KIR2DL3	1.133565	heterozygosis: unknown	36
1125533701	KIR2DL2	0.000000	heterozygosis: unknown	37
1125533701	KIR2DL3	0.986189	heterozygosis: unknown	37
1127231901	KIR2DL2	0.000000	heterozygosis: unknown	38
1127231901	KIR2DL3	0.666120	heterozygosis: unknown	38
113306062	KIR2DL2	0.000000	heterozygosis: unknown	39
113306062	KIR2DL3	1.060970	heterozygosis: unknown	39
1134304501	KIR2DL2	0.000000	heterozygosis: unknown	40
1134304501	KIR2DL3	1.011797	heterozygosis: unknown	40
1138100101	KIR2DL2	0.000000	heterozygosis: unknown	41
1138100101	KIR2DL3	1.052392	heterozygosis: unknown	41
1139102501	KIR2DL2	0.000000	heterozygosis: unknown	42
1139102501	KIR2DL3	0.870598	heterozygosis: unknown	42
1140104501	KIR2DL2	0.000000	heterozygosis: unknown	43
1140104501	KIR2DL3	1.035927	heterozygosis: unknown	43
1143306101	KIR2DL2	0.000000	heterozygosis: unknown	44
1143306101	KIR2DL3	0.973511	heterozygosis: unknown	44
1145306902	KIR2DL2	0.000000	heterozygosis: unknown	45
1145306902	KIR2DL3	1.034971	heterozygosis: unknown	45
1154200401	KIR2DL2	0.000000	heterozygosis: unknown	46
1154200401	KIR2DL3	0.905439	heterozygosis: unknown	46
1156206501	KIR2DL2	0.000000	heterozygosis: unknown	47
1156206501	KIR2DL3	1.301895	heterozygosis: unknown	47
1158102101	KIR2DL2	0.000000	heterozygosis: unknown	48
1158102101	KIR2DL3	1.299954	heterozygosis: unknown	48
1160534602	KIR2DL2	0.000000	heterozygosis: unknown	49
1160534602	KIR2DL3	0.951905	heterozygosis: unknown	49
1165600901	KIR2DL2	0.000000	heterozygosis: unknown	50
1165600901	KIR2DL3	0.778201	heterozygosis: unknown	50
1168514701	KIR2DL2	0.000000	heterozygosis: unknown	51
1168514701	KIR2DL3	1.039164	heterozygosis: unknown	51
1170503901	KIR2DL2	0.000000	heterozygosis: unknown	52
1170503901	KIR2DL3	0.845422	heterozygosis: unknown	52
1171507301	KIR2DL2	0.000000	heterozygosis: unknown	53
1171507301	KIR2DL3	1.195167	heterozygosis: unknown	53
1175511701	KIR2DL2	0.000000	heterozygosis: unknown	54
1175511701	KIR2DL3	1.001890	heterozygosis: unknown	54
1178609102	KIR2DL2	0.000000	heterozygosis: unknown	55
1178609102	KIR2DL3	0.956757	heterozygosis: unknown	55
1180101501	KIR2DL2	0.000000	heterozygosis: unknown	56
1180101501	KIR2DL3	1.171269	heterozygosis: unknown	56
11808031	KIR2DL2	0.000000	heterozygosis: unknown	57
11808031	KIR2DL3	1.108581	heterozygosis: unknown	57
1185611601	KIR2DL2	0.000000	heterozygosis: unknown	58
1185611601	KIR2DL3	0.930914	heterozygosis: unknown	58
1189134901	KIR2DL2	0.000000	heterozygosis: unknown	59
1189134901	KIR2DL3	0.812232	heterozygosis: unknown	59
1199548101	KIR2DL2	0.000000	heterozygosis: unknown	60
1199548101	KIR2DL3	1.010513	heterozygosis: unknown	60
1201535702	KIR2DL2	0.000000	heterozygosis: unknown	61
1201535702	KIR2DL3	1.231974	heterozygosis: unknown	61
120416021	KIR2DL2	0.000000	heterozygosis: unknown	62
120416021	KIR2DL3	1.014064	heterozygosis: unknown	62
1208202601	KIR2DL2	0.000000	heterozygosis: unknown	63
1208202601	KIR2DL3	1.001426	heterozygosis: unknown	63
1211205401	KIR2DL2	0.000000	heterozygosis: unknown	64
1211205401	KIR2DL3	0.911331	heterozygosis: unknown	64
1213208101	KIR2DL2	0.000000	heterozygosis: unknown	65
1213208101	KIR2DL3	1.049217	heterozygosis: unknown	65
121418032	KIR2DL2	0.000000	heterozygosis: unknown	66
121418032	KIR2DL3	1.034196	heterozygosis: unknown	66
1214602101	KIR2DL2	0.000000	heterozygosis: unknown	67
1214602101	KIR2DL3	1.119033	heterozygosis: unknown	67
1215630501	KIR2DL2	0.000000	heterozygosis: unknown	68
1215630501	KIR2DL3	1.054240	heterozygosis: unknown	68
1222818901	KIR2DL2	0.000000	heterozygosis: unknown	69
1222818901	KIR2DL3	0.955539	heterozygosis: unknown	69
122309061	KIR2DL2	0.000000	heterozygosis: unknown	70
122309061	KIR2DL3	0.988342	heterozygosis: unknown	70
1223818501	KIR2DL2	0.000000	heterozygosis: unknown	71
1223818501	KIR2DL3	0.924613	heterozygosis: unknown	71
1224835901	KIR2DL2	0.000000	heterozygosis: unknown	72
1224835901	KIR2DL3	0.833681	heterozygosis: unknown	72
1228816501	KIR2DL2	0.000000	heterozygosis: unknown	73
1228816501	KIR2DL3	0.960433	heterozygosis: unknown	73
1229509801	KIR2DL2	0.000000	heterozygosis: unknown	74
1229509801	KIR2DL3	0.972516	heterozygosis: unknown	74
1230536501	KIR2DL2	0.000000	heterozygosis: unknown	75
1230536501	KIR2DL3	1.035698	heterozygosis: unknown	75
1231532101	KIR2DL2	0.000000	heterozygosis: unknown	76
1231532101	KIR2DL3	0.988016	heterozygosis: unknown	76
123313091	KIR2DL2	0.000000	heterozygosis: unknown	77
123313091	KIR2DL3	0.990303	heterozygosis: unknown	77
1233501301	KIR2DL2	0.000000	heterozygosis: unknown	78
1233501301	KIR2DL3	0.900212	heterozygosis: unknown	78
1235616502	KIR2DL2	0.000000	heterozygosis: unknown	79
1235616502	KIR2DL3	1.087038	heterozygosis: unknown	79
1236209301	KIR2DL2	0.000000	heterozygosis: unknown	80
1236209301	KIR2DL3	1.130702	heterozygosis: unknown	80
1237235701	KIR2DL2	0.000000	heterozygosis: unknown	81
1237235701	KIR2DL3	1.012865	heterozygosis: unknown	81
1242300101	KIR2DL2	0.000000	heterozygosis: unknown	82
1242300101	KIR2DL3	1.086816	heterozygosis: unknown	82
1245314301	KIR2DL2	0.000000	heterozygosis: unknown	83
1245314301	KIR2DL3	1.044892	heterozygosis: unknown	83
1248403701	KIR2DL2	0.000000	heterozygosis: unknown	84
1248403701	KIR2DL3	1.046518	heterozygosis: unknown	84
1249232701	KIR2DL2	0.000000	heterozygosis: unknown	85
1249232701	KIR2DL3	1.155030	heterozygosis: unknown	85
1250226501	KIR2DL2	0.000000	heterozygosis: unknown	86
1250226501	KIR2DL3	0.757524	heterozygosis: unknown	86
1251233701	KIR2DL2	0.000000	heterozygosis: unknown	87
1251233701	KIR2DL3	0.929780	heterozygosis: unknown	87
1252327301	KIR2DL2	0.000000	heterozygosis: unknown	88
1252327301	KIR2DL3	1.108844	heterozygosis: unknown	88
125318061	KIR2DL2	0.000000	heterozygosis: unknown	89
125318061	KIR2DL3	1.161981	heterozygosis: unknown	89
1254306102	KIR2DL2	0.000000	heterozygosis: unknown	90
1254306102	KIR2DL3	0.933686	heterozygosis: unknown	90
1255325901	KIR2DL2	0.000000	heterozygosis: unknown	91
1255325901	KIR2DL3	0.954003	heterozygosis: unknown	91
1261523701	KIR2DL2	0.000000	heterozygosis: unknown	92
1261523701	KIR2DL3	0.807194	heterozygosis: unknown	92
1262524101	KIR2DL2	0.000000	heterozygosis: unknown	93
1262524101	KIR2DL3	0.978948	heterozygosis: unknown	93
1263534501	KIR2DL2	0.000000	heterozygosis: unknown	94
1263534501	KIR2DL3	1.173491	heterozygosis: unknown	94
1266700901	KIR2DL2	0.000000	heterozygosis: unknown	95
1266700901	KIR2DL3	0.970810	heterozygosis: unknown	95
1267601501	KIR2DL2	0.000000	heterozygosis: unknown	96
1267601501	KIR2DL3	1.119547	heterozygosis: unknown	96
1269611501	KIR2DL2	0.000000	heterozygosis: unknown	97
1269611501	KIR2DL3	0.948124	heterozygosis: unknown	97
1271304902	KIR2DL2	0.000000	heterozygosis: unknown	98
1271304902	KIR2DL3	0.923929	heterozygosis: unknown	98
1274204501	KIR2DL2	0.000000	heterozygosis: unknown	99
1274204501	KIR2DL3	1.000228	heterozygosis: unknown	99
1277601601	KIR2DL2	0.000000	heterozygosis: unknown	100
1277601601	KIR2DL3	0.827276	heterozygosis: unknown	100
1278601602	KIR2DL2	0.000000	heterozygosis: unknown	101
1278601602	KIR2DL3	1.144456	heterozygosis: unknown	101
1279606101	KIR2DL2	0.000000	heterozygosis: unknown	102
1279606101	KIR2DL3	0.877537	heterozygosis: unknown	102
1280605801	KIR2DL2	0.000000	heterozygosis: unknown	103
1280605801	KIR2DL3	1.095159	heterozygosis: unknown	103
1282622601	KIR2DL2	0.000000	heterozygosis: unknown	104
1282622601	KIR2DL3	1.218142	heterozygosis: unknown	104
1288305901	KIR2DL2	0.000000	heterozygosis: unknown	105
1288305901	KIR2DL3	1.095592	heterozygosis: unknown	105
1292014101	KIR2DL2	0.000000	heterozygosis: unknown	106
1292014101	KIR2DL3	1.017407	heterozygosis: unknown	106
1294003701	KIR2DL2	0.000000	heterozygosis: unknown	107
1294003701	KIR2DL3	0.970951	heterozygosis: unknown	107
130900253	KIR2DL2	0.000000	heterozygosis: unknown	108
130900253	KIR2DL3	1.312892	heterozygosis: unknown	108
1310570901	KIR2DL2	0.000000	heterozygosis: unknown	109
1310570901	KIR2DL3	1.048404	heterozygosis: unknown	109
1311000301	KIR2DL2	0.000000	heterozygosis: unknown	110
1311000301	KIR2DL3	0.947821	heterozygosis: unknown	110
1313411701	KIR2DL2	0.000000	heterozygosis: unknown	111
1313411701	KIR2DL3	1.097080	heterozygosis: unknown	111
1317223701	KIR2DL2	0.000000	heterozygosis: unknown	112
1317223701	KIR2DL3	0.990269	heterozygosis: unknown	112
131909101	KIR2DL2	0.000000	heterozygosis: unknown	113
131909101	KIR2DL3	0.856850	heterozygosis: unknown	113
1319604602	KIR2DL2	0.000000	heterozygosis: unknown	114
1319604602	KIR2DL3	0.605910	heterozygosis: unknown	114
1322616701	KIR2DL2	0.000000	heterozygosis: unknown	115
1322616701	KIR2DL3	1.115081	heterozygosis: unknown	115
1324616101	KIR2DL2	0.000000	heterozygosis: unknown	116
1324616101	KIR2DL3	1.047812	heterozygosis: unknown	116
1328603701	KIR2DL2	0.000000	heterozygosis: unknown	117
1328603701	KIR2DL3	1.100788	heterozygosis: unknown	117
1329603702	KIR2DL2	0.000000	heterozygosis: unknown	118
1329603702	KIR2DL3	0.969007	heterozygosis: unknown	118
1330617501	KIR2DL2	0.000000	heterozygosis: unknown	119
1330617501	KIR2DL3	1.068909	heterozygosis: unknown	119
1333214001	KIR2DL2	0.000000	heterozygosis: unknown	120
1333214001	KIR2DL3	0.939711	heterozygosis: unknown	120
1334717501	KIR2DL2	0.000000	heterozygosis: unknown	121
1334717501	KIR2DL3	1.108510	heterozygosis: unknown	121
1335501701	KIR2DL2	0.000000	heterozygosis: unknown	122
1335501701	KIR2DL3	0.943712	heterozygosis: unknown	122
1336507301	KIR2DL2	0.000000	heterozygosis: unknown	123
1336507301	KIR2DL3	0.950862	heterozygosis: unknown	123
1337513301	KIR2DL2	0.000000	heterozygosis: unknown	124
1337513301	KIR2DL3	0.861618	heterozygosis: unknown	124
133918061	KIR2DL2	0.000000	heterozygosis: unknown	125
133918061	KIR2DL3	1.096687	heterozygosis: unknown	125
1339531301	KIR2DL2	0.000000	heterozygosis: unknown	126
1339531301	KIR2DL3	0.994709	heterozygosis: unknown	126
1340826701	KIR2DL2	0.000000	heterozygosis: unknown	127
1340826701	KIR2DL3	0.986001	heterozygosis: unknown	127
1342817101	KIR2DL2	0.000000	heterozygosis: unknown	128
1342817101	KIR2DL3	1.169476	heterozygosis: unknown	128
134901092	KIR2DL2	0.000000	heterozygosis: unknown	129
134901092	KIR2DL3	1.202517	heterozygosis: unknown	129
135901091	KIR2DL2	0.000000	heterozygosis: unknown	130
135901091	KIR2DL3	1.191447	heterozygosis: unknown	130
136923081	KIR2DL2	0.000000	heterozygosis: unknown	131
136923081	KIR2DL3	1.071992	heterozygosis: unknown	131
137701061	KIR2DL2	0.000000	heterozygosis: unknown	132
137701061	KIR2DL3	0.966264	heterozygosis: unknown	132
138106041	KIR2DL2	0.000000	heterozygosis: unknown	133
138106041	KIR2DL3	1.119266	heterozygosis: unknown	133
139111041	KIR2DL2	0.000000	heterozygosis: unknown	134
139111041	KIR2DL3	0.908054	heterozygosis: unknown	134
140706102	KIR2DL2	0.000000	heterozygosis: unknown	135
140706102	KIR2DL3	0.781741	heterozygosis: unknown	135
141707011	KIR2DL2	0.000000	heterozygosis: unknown	136
141707011	KIR2DL3	0.867914	heterozygosis: unknown	136
143709042	KIR2DL2	0.000000	heterozygosis: unknown	137
143709042	KIR2DL3	0.953163	heterozygosis: unknown	137
14833012	KIR2DL2	0.000000	heterozygosis: unknown	138
14833012	KIR2DL3	1.076230	heterozygosis: unknown	138
151228102	KIR2DL2	0.000000	heterozygosis: unknown	139
151228102	KIR2DL3	1.165285	heterozygosis: unknown	139
159210011	KIR2DL2	0.000000	heterozygosis: unknown	140
159210011	KIR2DL3	0.935549	heterozygosis: unknown	140
162910071	KIR2DL2	0.000000	heterozygosis: unknown	141
162910071	KIR2DL3	0.932668	heterozygosis: unknown	141
168921021	KIR2DL2	0.000000	heterozygosis: unknown	142
168921021	KIR2DL3	1.016885	heterozygosis: unknown	142
16907052	KIR2DL2	0.000000	heterozygosis: unknown	143
16907052	KIR2DL3	0.693621	heterozygosis: unknown	143
169640071	KIR2DL2	0.000000	heterozygosis: unknown	144
169640071	KIR2DL3	0.958423	heterozygosis: unknown	144
179800101	KIR2DL2	0.000000	heterozygosis: unknown	145
179800101	KIR2DL3	0.479120	heterozygosis: unknown	145
180806071	KIR2DL2	0.000000	heterozygosis: unknown	146
180806071	KIR2DL3	1.063040	heterozygosis: unknown	146
