Sample	Gene	Ratio	Heterozygosis	Order
100102082	KIR3DS1	0.000000	heterozygosis: unknown	1
100102082	KIR3DL1	1.082349	heterozygosis: unknown	1
1001207701	KIR3DS1	0.000000	heterozygosis: unknown	2
1001207701	KIR3DL1	0.977171	heterozygosis: unknown	2
1002209901	KIR3DS1	0.000000	heterozygosis: unknown	3
1002209901	KIR3DL1	0.921685	heterozygosis: unknown	3
1004211301	KIR3DS1	0.000000	heterozygosis: unknown	4
1004211301	KIR3DL1	1.140644	heterozygosis: unknown	4
1005214101	KIR3DS1	0.000000	heterozygosis: unknown	5
1005214101	KIR3DL1	0.927493	heterozygosis: unknown	5
1008216701	KIR3DS1	0.000000	heterozygosis: unknown	6
1008216701	KIR3DL1	1.235850	heterozygosis: unknown	6
1009228901	KIR3DS1	0.000000	heterozygosis: unknown	7
1009228901	KIR3DL1	1.077127	heterozygosis: unknown	7
101106071	KIR3DS1	0.000000	heterozygosis: unknown	8
101106071	KIR3DL1	0.447047	heterozygosis: unknown	8
1011616902	KIR3DS1	0.000000	heterozygosis: unknown	9
1011616902	KIR3DL1	1.181211	heterozygosis: unknown	9
1013617501	KIR3DS1	0.000000	heterozygosis: unknown	10
1013617501	KIR3DL1	0.440404	heterozygosis: unknown	10
1016611301	KIR3DS1	0.000000	heterozygosis: unknown	11
1016611301	KIR3DL1	0.915977	heterozygosis: unknown	11
1019621702	KIR3DS1	0.000000	heterozygosis: unknown	12
1019621702	KIR3DL1	0.991839	heterozygosis: unknown	12
1020330101	KIR3DS1	0.000000	heterozygosis: unknown	13
1020330101	KIR3DL1	1.019251	heterozygosis: unknown	13
102116021	KIR3DS1	0.000000	heterozygosis: unknown	14
102116021	KIR3DL1	1.176011	heterozygosis: unknown	14
1022306301	KIR3DS1	0.000000	heterozygosis: unknown	15
1022306301	KIR3DL1	0.941052	heterozygosis: unknown	15
1026319101	KIR3DS1	0.000000	heterozygosis: unknown	16
1026319101	KIR3DL1	0.919298	heterozygosis: unknown	16
