Sample	Gene	Ratio	Heterozygosis	Order
1027328701	KIR3DL1	0.000000	heterozygosis: unknown	1
1027328701	KIR3DS1	0.851888	heterozygosis: unknown	1
1031824301	KIR3DL1	0.000000	heterozygosis: unknown	2
1031824301	KIR3DS1	1.155322	heterozygosis: unknown	2
1046324501	KIR3DL1	0.000000	heterozygosis: unknown	3
1046324501	KIR3DS1	1.029880	heterozygosis: unknown	3
1059310901	KIR3DL1	0.000000	heterozygosis: unknown	4
1059310901	KIR3DS1	0.462649	heterozygosis: unknown	4
1137118901	KIR3DL1	0.000000	heterozygosis: unknown	5
1137118901	KIR3DS1	0.482512	heterozygosis: unknown	5
1157101101	KIR3DL1	0.000000	heterozygosis: unknown	6
1157101101	KIR3DS1	0.994858	heterozygosis: unknown	6
1199548101	KIR3DL1	0.000000	heterozygosis: unknown	7
1199548101	KIR3DS1	0.911544	heterozygosis: unknown	7
1200535701	KIR3DL1	0.000000	heterozygosis: unknown	8
1200535701	KIR3DS1	1.550061	heterozygosis: unknown	8
1277601601	KIR3DL1	0.000000	heterozygosis: unknown	9
1277601601	KIR3DS1	0.948594	heterozygosis: unknown	9
1297013901	KIR3DL1	0.000000	heterozygosis: unknown	10
1297013901	KIR3DS1	0.817982	heterozygosis: unknown	10
158718101	KIR3DL1	0.000000	heterozygosis: unknown	11
158718101	KIR3DS1	0.000000	heterozygosis: unknown	11
160230011	KIR3DL1	0.000000	heterozygosis: unknown	12
160230011	KIR3DS1	1.039372	heterozygosis: unknown	12
183810061	KIR3DL1	0.000000	heterozygosis: unknown	13
183810061	KIR3DS1	1.097545	heterozygosis: unknown	13
210800044	KIR3DL1	0.000000	heterozygosis: unknown	14
210800044	KIR3DS1	0.938215	heterozygosis: unknown	14
210800079	KIR3DL1	0.000000	heterozygosis: unknown	15
210800079	KIR3DS1	0.987362	heterozygosis: unknown	15
210800117	KIR3DL1	0.000000	heterozygosis: unknown	16
210800117	KIR3DS1	1.449878	heterozygosis: unknown	16
210800130	KIR3DL1	0.000000	heterozygosis: unknown	17
210800130	KIR3DS1	1.054793	heterozygosis: unknown	17
238218081	KIR3DL1	0.000000	heterozygosis: unknown	18
238218081	KIR3DS1	0.980818	heterozygosis: unknown	18
