Sample	Gene	Ratio	Heterozygosis	Order
100102082	KIR2DS2	0.000000	heterozygosis: unknown	1
100102082	KIR2DL2	0.000000	heterozygosis: unknown	1
1001207701	KIR2DS2	0.000000	heterozygosis: unknown	2
1001207701	KIR2DL2	0.000000	heterozygosis: unknown	2
1005214101	KIR2DS2	0.000000	heterozygosis: unknown	3
1005214101	KIR2DL2	0.000197	heterozygosis: unknown	3
1009228901	KIR2DS2	0.000000	heterozygosis: unknown	4
1009228901	KIR2DL2	0.000000	heterozygosis: unknown	4
1011616902	KIR2DS2	0.000000	heterozygosis: unknown	5
1011616902	KIR2DL2	0.472092	heterozygosis: unknown	5
1012617701	KIR2DS2	0.000000	heterozygosis: unknown	6
1012617701	KIR2DL2	0.000000	heterozygosis: unknown	6
1013617501	KIR2DS2	0.000000	heterozygosis: unknown	7
1013617501	KIR2DL2	0.000000	heterozygosis: unknown	7
1014604901	KIR2DS2	0.000000	heterozygosis: unknown	8
1014604901	KIR2DL2	0.000000	heterozygosis: unknown	8
1017620101	KIR2DS2	0.000000	heterozygosis: unknown	9
1017620101	KIR2DL2	0.007044	heterozygosis: unknown	9
1019621702	KIR2DS2	0.000000	heterozygosis: unknown	10
1019621702	KIR2DL2	0.000133	heterozygosis: unknown	10
1020330101	KIR2DS2	0.000000	heterozygosis: unknown	11
1020330101	KIR2DL2	0.000000	heterozygosis: unknown	11
102116021	KIR2DS2	0.000000	heterozygosis: unknown	12
102116021	KIR2DL2	0.000000	heterozygosis: unknown	12
1025318501	KIR2DS2	0.000000	heterozygosis: unknown	13
1025318501	KIR2DL2	0.000000	heterozygosis: unknown	13
1027328701	KIR2DS2	0.000000	heterozygosis: unknown	14
1027328701	KIR2DL2	0.000000	heterozygosis: unknown	14
1028328901	KIR2DS2	0.000000	heterozygosis: unknown	15
1028328901	KIR2DL2	0.000000	heterozygosis: unknown	15
1036806701	KIR2DS2	0.000000	heterozygosis: unknown	16
1036806701	KIR2DL2	0.326720	heterozygosis: unknown	16
1037800501	KIR2DS2	0.000000	heterozygosis: unknown	17
1037800501	KIR2DL2	0.000000	heterozygosis: unknown	17
1039801301	KIR2DS2	0.000000	heterozygosis: unknown	18
1039801301	KIR2DL2	0.000000	heterozygosis: unknown	18
1044307701	KIR2DS2	0.000000	heterozygosis: unknown	19
1044307701	KIR2DL2	0.000000	heterozygosis: unknown	19
1045318901	KIR2DS2	0.000000	heterozygosis: unknown	20
1045318901	KIR2DL2	0.333684	heterozygosis: unknown	20
1047326101	KIR2DS2	0.000000	heterozygosis: unknown	21
1047326101	KIR2DL2	0.000000	heterozygosis: unknown	21
1050333901	KIR2DS2	0.000000	heterozygosis: unknown	22
1050333901	KIR2DL2	0.000000	heterozygosis: unknown	22
1051007301	KIR2DS2	0.000000	heterozygosis: unknown	23
1051007301	KIR2DL2	0.000000	heterozygosis: unknown	23
1053009701	KIR2DS2	0.000000	heterozygosis: unknown	24
1053009701	KIR2DL2	0.000000	heterozygosis: unknown	24
105301031	KIR2DS2	0.000000	heterozygosis: unknown	25
105301031	KIR2DL2	0.000000	heterozygosis: unknown	25
1057014701	KIR2DS2	0.000000	heterozygosis: unknown	26
1057014701	KIR2DL2	0.000000	heterozygosis: unknown	26
1058009901	KIR2DS2	0.000000	heterozygosis: unknown	27
1058009901	KIR2DL2	0.000000	heterozygosis: unknown	27
1059310901	KIR2DS2	0.000000	heterozygosis: unknown	28
1059310901	KIR2DL2	0.006221	heterozygosis: unknown	28
1063331501	KIR2DS2	0.000000	heterozygosis: unknown	29
1063331501	KIR2DL2	0.000000	heterozygosis: unknown	29
1069305601	KIR2DS2	0.000000	heterozygosis: unknown	30
1069305601	KIR2DL2	0.000000	heterozygosis: unknown	30
1070309701	KIR2DS2	0.000000	heterozygosis: unknown	31
1070309701	KIR2DL2	0.000000	heterozygosis: unknown	31
107301101	KIR2DS2	0.000000	heterozygosis: unknown	32
107301101	KIR2DL2	0.000000	heterozygosis: unknown	32
1074415201	KIR2DS2	0.000000	heterozygosis: unknown	33
1074415201	KIR2DL2	0.002964	heterozygosis: unknown	33
1075415202	KIR2DS2	0.000000	heterozygosis: unknown	34
1075415202	KIR2DL2	0.001544	heterozygosis: unknown	34
1077418301	KIR2DS2	0.000000	heterozygosis: unknown	35
1077418301	KIR2DL2	0.341749	heterozygosis: unknown	35
1078415001	KIR2DS2	0.000000	heterozygosis: unknown	36
1078415001	KIR2DL2	0.000000	heterozygosis: unknown	36
1081411201	KIR2DS2	0.000000	heterozygosis: unknown	37
1081411201	KIR2DL2	0.411543	heterozygosis: unknown	37
1083645101	KIR2DS2	0.000000	heterozygosis: unknown	38
1083645101	KIR2DL2	0.006811	heterozygosis: unknown	38
1085674901	KIR2DS2	0.000000	heterozygosis: unknown	39
1085674901	KIR2DL2	0.000000	heterozygosis: unknown	39
1088603301	KIR2DS2	0.000000	heterozygosis: unknown	40
1088603301	KIR2DL2	0.000000	heterozygosis: unknown	40
1091616501	KIR2DS2	0.000000	heterozygosis: unknown	41
1091616501	KIR2DL2	0.000000	heterozygosis: unknown	41
1093410201	KIR2DS2	0.000000	heterozygosis: unknown	42
1093410201	KIR2DL2	0.000607	heterozygosis: unknown	42
1095415601	KIR2DS2	0.000000	heterozygosis: unknown	43
1095415601	KIR2DL2	0.000000	heterozygosis: unknown	43
1096407801	KIR2DS2	0.000000	heterozygosis: unknown	44
1096407801	KIR2DL2	0.000000	heterozygosis: unknown	44
1098222101	KIR2DS2	0.000000	heterozygosis: unknown	45
1098222101	KIR2DL2	0.000000	heterozygosis: unknown	45
1101303201	KIR2DS2	0.000000	heterozygosis: unknown	46
1101303201	KIR2DL2	0.000000	heterozygosis: unknown	46
110306031	KIR2DS2	0.000000	heterozygosis: unknown	47
110306031	KIR2DL2	0.000000	heterozygosis: unknown	47
1105309301	KIR2DS2	0.000000	heterozygosis: unknown	48
1105309301	KIR2DL2	0.000000	heterozygosis: unknown	48
1106309302	KIR2DS2	0.000000	heterozygosis: unknown	49
1106309302	KIR2DL2	0.333391	heterozygosis: unknown	49
1108317201	KIR2DS2	0.000000	heterozygosis: unknown	50
1108317201	KIR2DL2	0.000000	heterozygosis: unknown	50
1109317202	KIR2DS2	0.000000	heterozygosis: unknown	51
1109317202	KIR2DL2	0.011859	heterozygosis: unknown	51
1113557401	KIR2DS2	0.000000	heterozygosis: unknown	52
1113557401	KIR2DL2	0.000000	heterozygosis: unknown	52
1114222501	KIR2DS2	0.000000	heterozygosis: unknown	53
1114222501	KIR2DL2	0.001066	heterozygosis: unknown	53
1117525001	KIR2DS2	0.000000	heterozygosis: unknown	54
1117525001	KIR2DL2	0.000000	heterozygosis: unknown	54
1120208701	KIR2DS2	0.000000	heterozygosis: unknown	55
1120208701	KIR2DL2	0.000000	heterozygosis: unknown	55
1125533701	KIR2DS2	0.000000	heterozygosis: unknown	56
1125533701	KIR2DL2	0.000000	heterozygosis: unknown	56
1130125901	KIR2DS2	0.000000	heterozygosis: unknown	57
1130125901	KIR2DL2	0.000000	heterozygosis: unknown	57
113306062	KIR2DS2	0.000000	heterozygosis: unknown	58
