Sample	Gene	Ratio	Heterozygosis	Order
610503102	LILRB3	0.002604	heterozygosis: unknown	1
210800100	LILRB3	0.004395	heterozygosis: unknown	2
143709042	LILRB3	0.006743	heterozygosis: unknown	3
473700138	LILRB3	0.006909	heterozygosis: unknown	4
439833011	LILRB3	0.007925	heterozygosis: unknown	5
1093410201	LILRB3	0.009203	heterozygosis: unknown	6
382019052	LILRB3	0.009396	heterozygosis: unknown	7
197226051	LILRB3	0.009525	heterozygosis: unknown	8
391400051	LILRB3	0.010364	heterozygosis: unknown	9
659404021	LILRB3	0.010439	heterozygosis: unknown	10
352105011	LILRB3	0.011298	heterozygosis: unknown	11
1005214101	LILRB3	0.013501	heterozygosis: unknown	12
1250226501	LILRB3	0.014065	heterozygosis: unknown	13
817922021	LILRB3	0.014397	heterozygosis: unknown	14
548000496	LILRB3	0.014412	heterozygosis: unknown	15
210800095	LILRB3	0.014534	heterozygosis: unknown	16
210800040	LILRB3	0.014583	heterozygosis: unknown	17
835930011	LILRB3	0.014583	heterozygosis: unknown	18
1339531301	LILRB3	0.015068	heterozygosis: unknown	19
384010051	LILRB3	0.015159	heterozygosis: unknown	20
445303031	LILRB3	0.015184	heterozygosis: unknown	21
210800060	LILRB3	0.015278	heterozygosis: unknown	22
1219602701	LILRB3	0.015438	heterozygosis: unknown	23
493911021	LILRB3	0.015756	heterozygosis: unknown	24
15843041	LILRB3	0.016098	heterozygosis: unknown	25
613206052	LILRB3	0.016260	heterozygosis: unknown	26
393400101	LILRB3	0.016369	heterozygosis: unknown	27
210800077	LILRB3	0.016697	heterozygosis: unknown	28
824810122	LILRB3	0.016743	heterozygosis: unknown	29
1206552501	LILRB3	0.017172	heterozygosis: unknown	30
210800134	LILRB3	0.017412	heterozygosis: unknown	31
1148415501	LILRB3	0.017720	heterozygosis: unknown	32
667934102	LILRB3	0.018069	heterozygosis: unknown	33
1018621701	LILRB3	0.018219	heterozygosis: unknown	34
139111041	LILRB3	0.018547	heterozygosis: unknown	35
624500287	LILRB3	0.018894	heterozygosis: unknown	36
449720041	LILRB3	0.019239	heterozygosis: unknown	37
275108081	LILRB3	0.020000	heterozygosis: unknown	38
555824102	LILRB3	0.020221	heterozygosis: unknown	39
248200128	LILRB3	0.020242	heterozygosis: unknown	40
874000021	LILRB3	0.020266	heterozygosis: unknown	41
447303052	LILRB3	0.020334	heterozygosis: unknown	42
63929012	LILRB3	0.021375	heterozygosis: unknown	43
218208091	LILRB3	0.021653	heterozygosis: unknown	44
1080414201	LILRB3	0.022128	heterozygosis: unknown	45
822823072	LILRB3	0.022164	heterozygosis: unknown	46
214709101	LILRB3	0.022210	heterozygosis: unknown	47
210800115	LILRB3	0.023194	heterozygosis: unknown	48
611508041	LILRB3	0.023263	heterozygosis: unknown	49
335916011	LILRB3	0.023313	heterozygosis: unknown	50
169640071	LILRB3	0.023413	heterozygosis: unknown	51
496917101	LILRB3	0.023688	heterozygosis: unknown	52
1273214701	LILRB3	0.023810	heterozygosis: unknown	53
417218092	LILRB3	0.023854	heterozygosis: unknown	54
1224835901	LILRB3	0.023942	heterozygosis: unknown	55
239601011	LILRB3	0.024009	heterozygosis: unknown	56
46518081	LILRB3	0.024038	heterozygosis: unknown	57
482732051	LILRB3	0.024186	heterozygosis: unknown	58
528900061	LILRB3	0.024191	heterozygosis: unknown	59
1191526001	LILRB3	0.024633	heterozygosis: unknown	60
1015611101	LILRB3	0.024723	heterozygosis: unknown	61
43140021	LILRB3	0.025037	heterozygosis: unknown	62
