Sample	Gene	Ratio	Heterozygosis	Order
280905041	LILRB5	0.262631	heterozygosis: unknown	1
166919061	LILRB5	0.272744	heterozygosis: unknown	2
445303031	LILRB5	0.288108	heterozygosis: yes (1-2)	3
611508041	LILRB5	0.300489	heterozygosis: unknown	4
323708051	LILRB5	0.301815	heterozygosis: unknown	5
210800083	LILRB5	0.304718	heterozygosis: unknown	6
1204538102	LILRB5	0.308086	heterozygosis: unknown	7
195211032	LILRB5	0.313101	heterozygosis: unknown	8
508308101	LILRB5	0.320525	heterozygosis: unknown	9
149213051	LILRB5	0.320561	heterozygosis: yes (1-2)	10
1025318501	LILRB5	0.321019	heterozygosis: yes (1-2)	11
428046012	LILRB5	0.321191	heterozygosis: unknown	12
215712101	LILRB5	0.321364	heterozygosis: unknown	13
210800119	LILRB5	0.321505	heterozygosis: yes (1-2)	14
100102082	LILRB5	0.323378	heterozygosis: unknown	15
254911101	LILRB5	0.327317	heterozygosis: unknown	16
1170503901	LILRB5	0.327399	heterozygosis: yes (1-2)	17
1027328701	LILRB5	0.327637	heterozygosis: unknown	18
438800029	LILRB5	0.328983	heterozygosis: unknown	19
1058009901	LILRB5	0.329526	heterozygosis: yes (1-2)	20
497413041	LILRB5	0.331168	heterozygosis: unknown	21
177023091	LILRB5	0.332597	heterozygosis: unknown	22
174003031	LILRB5	0.332874	heterozygosis: unknown	23
643417011	LILRB5	0.332884	heterozygosis: yes (1-2)	24
1077418301	LILRB5	0.335562	heterozygosis: unknown	25
131909101	LILRB5	0.338085	heterozygosis: unknown	26
210800117	LILRB5	0.338103	heterozygosis: unknown	27
1020330101	LILRB5	0.339542	heterozygosis: unknown	28
665921081	LILRB5	0.341016	heterozygosis: unknown	29
510512061	LILRB5	0.343171	heterozygosis: unknown	30
826605072	LILRB5	0.344225	heterozygosis: unknown	31
840007041	LILRB5	0.344827	heterozygosis: unknown	32
55911051	LILRB5	0.344982	heterozygosis: unknown	33
60933051	LILRB5	0.345264	heterozygosis: unknown	34
477714051	LILRB5	0.345453	heterozygosis: yes (1-2)	35
1059310901	LILRB5	0.345578	heterozygosis: yes (1-2)	36
210800094	LILRB5	0.346827	heterozygosis: unknown	37
563000569	LILRB5	0.347179	heterozygosis: unknown	38
1130125901	LILRB5	0.347283	heterozygosis: unknown	39
525900031	LILRB5	0.347643	heterozygosis: unknown	40
210800050	LILRB5	0.347957	heterozygosis: unknown	41
647405102	LILRB5	0.348980	heterozygosis: yes (1-2)	42
210800139	LILRB5	0.349458	heterozygosis: unknown	43
677226041	LILRB5	0.349719	heterozygosis: unknown	44
1255325901	LILRB5	0.350093	heterozygosis: unknown	45
196216032	LILRB5	0.351767	heterozygosis: unknown	46
507933012	LILRB5	0.351795	heterozygosis: unknown	47
381016011	LILRB5	0.352265	heterozygosis: unknown	48
615800019	LILRB5	0.352875	heterozygosis: unknown	49
210800111	LILRB5	0.354194	heterozygosis: unknown	50
1190114802	LILRB5	0.354726	heterozygosis: yes (1-2)	51
539224062	LILRB5	0.354950	heterozygosis: unknown	52
210800026	LILRB5	0.355906	heterozygosis: yes (1-2)	53
577000032	LILRB5	0.356143	heterozygosis: unknown	54
1090670301	LILRB5	0.356343	heterozygosis: unknown	55
210800047	LILRB5	0.357319	heterozygosis: unknown	56
210800011	LILRB5	0.357703	heterozygosis: unknown	57
16907052	LILRB5	0.358340	heterozygosis: unknown	58
