Sample	Gene	Ratio	Heterozygosis	Order
1026319101	KIR2DL1	0.000000	heterozygosis: unknown	1
1026319101	KIR2DP1	0.000000	heterozygosis: unknown	1
1344203301	KIR2DL1	0.000000	heterozygosis: unknown	2
1344203301	KIR2DP1	0.000000	heterozygosis: unknown	2
145709101	KIR2DL1	0.000000	heterozygosis: unknown	3
145709101	KIR2DP1	0.000000	heterozygosis: unknown	3
210800081	KIR2DL1	0.000000	heterozygosis: unknown	4
210800081	KIR2DP1	0.000000	heterozygosis: unknown	4
210800119	KIR2DL1	0.000000	heterozygosis: unknown	5
210800119	KIR2DP1	0.000000	heterozygosis: unknown	5
533802051	KIR2DL1	0.000000	heterozygosis: unknown	6
533802051	KIR2DP1	0.000000	heterozygosis: unknown	6
843112071	KIR2DL1	0.000000	heterozygosis: unknown	7
843112071	KIR2DP1	0.000000	heterozygosis: unknown	7
1122217501	KIR2DL1	0.000391	heterozygosis: unknown	8
1122217501	KIR2DP1	0.000000	heterozygosis: unknown	8
251226081	KIR2DL1	0.001065	heterozygosis: unknown	9
251226081	KIR2DP1	0.000000	heterozygosis: unknown	9
320712091	KIR2DL1	0.001112	heterozygosis: unknown	10
320712091	KIR2DP1	0.000000	heterozygosis: unknown	10
376100111	KIR2DL1	0.001398	heterozygosis: unknown	11
376100111	KIR2DP1	0.000000	heterozygosis: unknown	11
625528081	KIR2DL1	0.001897	heterozygosis: unknown	12
625528081	KIR2DP1	0.000000	heterozygosis: unknown	12
1198546501	KIR2DL1	0.001915	heterozygosis: unknown	13
1198546501	KIR2DP1	0.000000	heterozygosis: unknown	13
210800137	KIR2DL1	0.002306	heterozygosis: unknown	14
210800137	KIR2DP1	0.000000	heterozygosis: unknown	14
210800043	KIR2DL1	0.002529	heterozygosis: unknown	15
210800043	KIR2DP1	0.000000	heterozygosis: unknown	15
887000453	KIR2DL1	0.002879	heterozygosis: unknown	16
887000453	KIR2DP1	0.000000	heterozygosis: unknown	16
217211042	KIR2DL1	0.003174	heterozygosis: unknown	17
217211042	KIR2DP1	0.000000	heterozygosis: unknown	17
1241322501	KIR2DL1	0.003764	heterozygosis: unknown	18
1241322501	KIR2DP1	0.000000	heterozygosis: unknown	18
1299323301	KIR2DL1	0.005290	heterozygosis: unknown	19
1299323301	KIR2DP1	0.000000	heterozygosis: unknown	19
471201042	KIR2DL1	0.005465	heterozygosis: unknown	20
471201042	KIR2DP1	0.000000	heterozygosis: unknown	20
158718101	KIR2DL1	0.005623	heterozygosis: unknown	21
158718101	KIR2DP1	0.000000	heterozygosis: unknown	21
197226051	KIR2DL1	0.007072	heterozygosis: unknown	22
197226051	KIR2DP1	0.567160	heterozygosis: unknown	22
1065307801	KIR2DL1	0.010737	heterozygosis: unknown	23
1065307801	KIR2DP1	0.000000	heterozygosis: unknown	23
127923021	KIR2DL1	0.010971	heterozygosis: unknown	24
127923021	KIR2DP1	0.000000	heterozygosis: unknown	24
188711071	KIR2DL1	0.013980	heterozygosis: unknown	25
188711071	KIR2DP1	0.000000	heterozygosis: unknown	25
527900101	KIR2DL1	0.014102	heterozygosis: unknown	26
527900101	KIR2DP1	0.000000	heterozygosis: unknown	26
1097223901	KIR2DL1	0.019964	heterozygosis: unknown	27
1097223901	KIR2DP1	0.000000	heterozygosis: unknown	27
1068305301	KIR2DL1	0.023183	heterozygosis: unknown	28
1068305301	KIR2DP1	0.000000	heterozygosis: unknown	28
599208021	KIR2DL1	0.023357	heterozygosis: unknown	29
599208021	KIR2DP1	0.000000	heterozygosis: unknown	29
1190114802	KIR2DL1	0.324282	heterozygosis: unknown	30
1190114802	KIR2DP1	0.468612	heterozygosis: unknown	30
1072310801	KIR2DL1	0.362588	heterozygosis: unknown	31
1072310801	KIR2DP1	0.469348	heterozygosis: unknown	31
1029307901	KIR2DL1	0.366274	heterozygosis: unknown	32
1029307901	KIR2DP1	0.579298	heterozygosis: unknown	32
570122061	KIR2DL1	0.375989	heterozygosis: unknown	33
570122061	KIR2DP1	0.433070	heterozygosis: unknown	33
1052007701	KIR2DL1	0.378189	heterozygosis: unknown	34
1052007701	KIR2DP1	0.423848	heterozygosis: unknown	34
413620032	KIR2DL1	0.383071	heterozygosis: unknown	35
413620032	KIR2DP1	0.442164	heterozygosis: unknown	35
382019052	KIR2DL1	0.400670	heterozygosis: unknown	36
382019052	KIR2DP1	0.449910	heterozygosis: unknown	36
656901101	KIR2DL1	0.405409	heterozygosis: unknown	37
656901101	KIR2DP1	0.422473	heterozygosis: unknown	37
1059310901	KIR2DL1	0.407792	heterozygosis: unknown	38
1059310901	KIR2DP1	0.388815	heterozygosis: unknown	38
210800040	KIR2DL1	0.412806	heterozygosis: unknown	39
210800040	KIR2DP1	0.394940	heterozygosis: unknown	39
142707081	KIR2DL1	0.417368	heterozygosis: unknown	40
142707081	KIR2DP1	0.444099	heterozygosis: unknown	40
