Sample	Gene	Ratio	Heterozygosis	Order
158718101	KIR2DL4	0.000000	heterozygosis: unknown	1
599208021	KIR2DL4	0.000000	heterozygosis: unknown	2
174003031	KIR2DL4	0.358580	heterozygosis: unknown	3
831205021	KIR2DL4	0.367905	heterozygosis: unknown	4
441206011	KIR2DL4	0.368969	heterozygosis: unknown	5
656901101	KIR2DL4	0.375917	heterozygosis: unknown	6
185706052	KIR2DL4	0.400584	heterozygosis: unknown	7
513111021	KIR2DL4	0.405999	heterozygosis: unknown	8
41130012	KIR2DL4	0.415612	heterozygosis: unknown	9
1137118901	KIR2DL4	0.426521	heterozygosis: unknown	10
1239325901	KIR2DL4	0.437539	heterozygosis: unknown	11
625528081	KIR2DL4	0.439544	heterozygosis: unknown	12
687912091	KIR2DL4	0.439830	heterozygosis: unknown	13
1013617501	KIR2DL4	0.443938	heterozygosis: unknown	14
1092662101	KIR2DL4	0.444603	heterozygosis: unknown	15
1286518101	KIR2DL4	0.450677	heterozygosis: unknown	16
471201042	KIR2DL4	0.453391	heterozygosis: unknown	17
1212203001	KIR2DL4	0.456812	heterozygosis: unknown	18
558809011	KIR2DL4	0.457411	heterozygosis: unknown	19
1127231901	KIR2DL4	0.457936	heterozygosis: unknown	20
314300111	KIR2DL4	0.468545	heterozygosis: unknown	21
360106052	KIR2DL4	0.474839	heterozygosis: unknown	22
1227828901	KIR2DL4	0.479373	heterozygosis: unknown	23
1059310901	KIR2DL4	0.481488	heterozygosis: unknown	24
26312102	KIR2DL4	0.482096	heterozygosis: unknown	25
210800093	KIR2DL4	0.483176	heterozygosis: unknown	26
1146418701	KIR2DL4	0.485524	heterozygosis: unknown	27
1111319301	KIR2DL4	0.493213	heterozygosis: unknown	28
304100101	KIR2DL4	0.494726	heterozygosis: unknown	29
155224111	KIR2DL4	0.496012	heterozygosis: unknown	30
509607121	KIR2DL4	0.500378	heterozygosis: unknown	31
644417012	KIR2DL4	0.500685	heterozygosis: unknown	32
191735081	KIR2DL4	0.501375	heterozygosis: unknown	33
150228101	KIR2DL4	0.502035	heterozygosis: unknown	34
103116022	KIR2DL4	0.511417	heterozygosis: unknown	35
101106071	KIR2DL4	0.514009	heterozygosis: unknown	36
84428022	KIR2DL4	0.520576	heterozygosis: unknown	37
667934102	KIR2DL4	0.538639	heterozygosis: unknown	38
474730041	KIR2DL4	0.543634	heterozygosis: unknown	39
862900051	KIR2DL4	0.567194	heterozygosis: unknown	40
600211031	KIR2DL4	0.573050	heterozygosis: unknown	41
812023062	KIR2DL4	0.575719	heterozygosis: unknown	42
1068305301	KIR2DL4	0.578431	heterozygosis: unknown	43
38046011	KIR2DL4	0.585186	heterozygosis: unknown	44
1337513301	KIR2DL4	0.587917	heterozygosis: unknown	45
504900367	KIR2DL4	0.588115	heterozygosis: unknown	46
1344203301	KIR2DL4	0.604221	heterozygosis: unknown	47
1198546501	KIR2DL4	0.616887	heterozygosis: unknown	48
210800081	KIR2DL4	0.625069	heterozygosis: unknown	49
1142112701	KIR2DL4	0.668700	heterozygosis: yes (1-2)	50
197226051	KIR2DL4	0.669638	heterozygosis: unknown	51
1283622602	KIR2DL4	0.671746	heterozygosis: yes (1-2)	52
665921081	KIR2DL4	0.697370	heterozygosis: unknown	53
1060302901	KIR2DL4	0.699296	heterozygosis: unknown	54
53409011	KIR2DL4	0.699384	heterozygosis: yes (1-2)	55
666442081	KIR2DL4	0.705964	heterozygosis: unknown	56
1062301301	KIR2DL4	0.706981	heterozygosis: unknown	57
1072310801	KIR2DL4	0.714220	heterozygosis: yes (1-2)	58
261805051	KIR2DL4	0.714936	heterozygosis: yes (1-2)	59
