Sample	Gene	Ratio	Heterozygosis	Order
100102082	KIR2DS3	0.000000	heterozygosis: unknown	1
100102082	KIR2DS5	0.000000	heterozygosis: unknown	1
1001207701	KIR2DS3	0.000000	heterozygosis: unknown	2
1001207701	KIR2DS5	0.000000	heterozygosis: unknown	2
1002209901	KIR2DS3	0.000000	heterozygosis: unknown	3
1002209901	KIR2DS5	0.000000	heterozygosis: unknown	3
1004211301	KIR2DS3	0.000000	heterozygosis: unknown	4
1004211301	KIR2DS5	0.000000	heterozygosis: unknown	4
1005214101	KIR2DS3	0.000000	heterozygosis: unknown	5
1005214101	KIR2DS5	0.000000	heterozygosis: unknown	5
1009228901	KIR2DS3	0.000000	heterozygosis: unknown	6
1009228901	KIR2DS5	0.000000	heterozygosis: unknown	6
1010616901	KIR2DS3	0.000000	heterozygosis: unknown	7
1010616901	KIR2DS5	0.607508	heterozygosis: unknown	7
1011616902	KIR2DS3	0.000000	heterozygosis: unknown	8
1011616902	KIR2DS5	0.595500	heterozygosis: unknown	8
1012617701	KIR2DS3	0.000000	heterozygosis: unknown	9
1012617701	KIR2DS5	0.585018	heterozygosis: unknown	9
1013617501	KIR2DS3	0.000000	heterozygosis: unknown	10
1013617501	KIR2DS5	0.000000	heterozygosis: unknown	10
1014604901	KIR2DS3	0.000000	heterozygosis: unknown	11
1014604901	KIR2DS5	0.463413	heterozygosis: unknown	11
1017620101	KIR2DS3	0.000000	heterozygosis: unknown	12
1017620101	KIR2DS5	0.357447	heterozygosis: unknown	12
1018621701	KIR2DS3	0.000000	heterozygosis: unknown	13
1018621701	KIR2DS5	0.483192	heterozygosis: unknown	13
1019621702	KIR2DS3	0.000000	heterozygosis: unknown	14
1019621702	KIR2DS5	0.000000	heterozygosis: unknown	14
1020330101	KIR2DS3	0.000000	heterozygosis: unknown	15
1020330101	KIR2DS5	0.000000	heterozygosis: unknown	15
102116021	KIR2DS3	0.000000	heterozygosis: unknown	16
102116021	KIR2DS5	0.000000	heterozygosis: unknown	16
1022306301	KIR2DS3	0.000000	heterozygosis: unknown	17
1022306301	KIR2DS5	0.432915	heterozygosis: unknown	17
1025318501	KIR2DS3	0.000000	heterozygosis: unknown	18
1025318501	KIR2DS5	0.487452	heterozygosis: unknown	18
1026319101	KIR2DS3	0.000000	heterozygosis: unknown	19
1026319101	KIR2DS5	0.000000	heterozygosis: unknown	19
1027328701	KIR2DS3	0.000000	heterozygosis: unknown	20
1027328701	KIR2DS5	0.864970	heterozygosis: unknown	20
1028328901	KIR2DS3	0.000000	heterozygosis: unknown	21
1028328901	KIR2DS5	0.401280	heterozygosis: unknown	21
1029307901	KIR2DS3	0.000000	heterozygosis: unknown	22
1029307901	KIR2DS5	0.000000	heterozygosis: unknown	22
1030315301	KIR2DS3	0.000000	heterozygosis: unknown	23
1030315301	KIR2DS5	0.537483	heterozygosis: unknown	23
103116022	KIR2DS3	0.000000	heterozygosis: unknown	24
103116022	KIR2DS5	0.381904	heterozygosis: unknown	24
1035816701	KIR2DS3	0.000000	heterozygosis: unknown	25
1035816701	KIR2DS5	0.441401	heterozygosis: unknown	25
1036806701	KIR2DS3	0.000000	heterozygosis: unknown	26
1036806701	KIR2DS5	0.412491	heterozygosis: unknown	26
1037800501	KIR2DS3	0.000000	heterozygosis: unknown	27
1037800501	KIR2DS5	0.377763	heterozygosis: unknown	27
1039801301	KIR2DS3	0.000000	heterozygosis: unknown	28
1039801301	KIR2DS5	0.000000	heterozygosis: unknown	28
104116082	KIR2DS3	0.000000	heterozygosis: unknown	29
104116082	KIR2DS5	0.000000	heterozygosis: unknown	29
1041302101	KIR2DS3	0.000000	heterozygosis: unknown	30
1041302101	KIR2DS5	0.000000	heterozygosis: unknown	30
1044307701	KIR2DS3	0.000000	heterozygosis: unknown	31
1044307701	KIR2DS5	0.000000	heterozygosis: unknown	31
1045318901	KIR2DS3	0.000000	heterozygosis: unknown	32
1045318901	KIR2DS5	0.460964	heterozygosis: unknown	32
1047326101	KIR2DS3	0.000000	heterozygosis: unknown	33
1047326101	KIR2DS5	0.000000	heterozygosis: unknown	33
1048328901	KIR2DS3	0.000000	heterozygosis: unknown	34
1048328901	KIR2DS5	0.437878	heterozygosis: unknown	34
1050333901	KIR2DS3	0.000000	heterozygosis: unknown	35
1050333901	KIR2DS5	0.485032	heterozygosis: unknown	35
1051007301	KIR2DS3	0.000000	heterozygosis: unknown	36
1051007301	KIR2DS5	0.000000	heterozygosis: unknown	36
1052007701	KIR2DS3	0.000000	heterozygosis: unknown	37
1052007701	KIR2DS5	0.436762	heterozygosis: unknown	37
1053009701	KIR2DS3	0.000000	heterozygosis: unknown	38
1053009701	KIR2DS5	0.000000	heterozygosis: unknown	38
105301031	KIR2DS3	0.000000	heterozygosis: unknown	39
105301031	KIR2DS5	0.000000	heterozygosis: unknown	39
1057014701	KIR2DS3	0.000000	heterozygosis: unknown	40
1057014701	KIR2DS5	0.000000	heterozygosis: unknown	40
1058009901	KIR2DS3	0.000000	heterozygosis: unknown	41
1058009901	KIR2DS5	0.000000	heterozygosis: unknown	41
1059310901	KIR2DS3	0.000000	heterozygosis: unknown	42
1059310901	KIR2DS5	0.778425	heterozygosis: unknown	42
1061309301	KIR2DS3	0.000000	heterozygosis: unknown	43
1061309301	KIR2DS5	0.000000	heterozygosis: unknown	43
1063331501	KIR2DS3	0.000000	heterozygosis: unknown	44
1063331501	KIR2DS5	0.517392	heterozygosis: unknown	44
1065307801	KIR2DS3	0.000000	heterozygosis: unknown	45
1065307801	KIR2DS5	0.000000	heterozygosis: unknown	45
1068305301	KIR2DS3	0.000000	heterozygosis: unknown	46
1068305301	KIR2DS5	0.498363	heterozygosis: unknown	46
1069305601	KIR2DS3	0.000000	heterozygosis: unknown	47
1069305601	KIR2DS5	0.000000	heterozygosis: unknown	47
