Sample	Gene	Ratio	Heterozygosis	Order
100102082	KIR2DS1	0.000000	heterozygosis: unknown	1
100102082	KIR2DS4	0.926405	heterozygosis: unknown	1
1001207701	KIR2DS1	0.000000	heterozygosis: unknown	2
1001207701	KIR2DS4	1.099126	heterozygosis: unknown	2
1002209901	KIR2DS1	0.000000	heterozygosis: unknown	3
1002209901	KIR2DS4	0.878801	heterozygosis: unknown	3
1004211301	KIR2DS1	0.000000	heterozygosis: unknown	4
1004211301	KIR2DS4	1.046768	heterozygosis: unknown	4
1005214101	KIR2DS1	0.000000	heterozygosis: unknown	5
1005214101	KIR2DS4	1.219231	heterozygosis: unknown	5
1008216701	KIR2DS1	0.000000	heterozygosis: unknown	6
1008216701	KIR2DS4	1.135956	heterozygosis: unknown	6
1009228901	KIR2DS1	0.000000	heterozygosis: unknown	7
1009228901	KIR2DS4	0.990782	heterozygosis: unknown	7
1016611301	KIR2DS1	0.000000	heterozygosis: unknown	8
1016611301	KIR2DS4	0.845032	heterozygosis: unknown	8
1019621702	KIR2DS1	0.000000	heterozygosis: unknown	9
1019621702	KIR2DS4	1.022027	heterozygosis: unknown	9
1020330101	KIR2DS1	0.000000	heterozygosis: unknown	10
1020330101	KIR2DS4	1.017603	heterozygosis: unknown	10
102116021	KIR2DS1	0.000000	heterozygosis: unknown	11
102116021	KIR2DS4	1.170662	heterozygosis: unknown	11
1026319101	KIR2DS1	0.000000	heterozygosis: unknown	12
1026319101	KIR2DS4	0.900941	heterozygosis: unknown	12
1029307901	KIR2DS1	0.000000	heterozygosis: unknown	13
1029307901	KIR2DS4	1.034431	heterozygosis: unknown	13
1038800301	KIR2DS1	0.000000	heterozygosis: unknown	14
1038800301	KIR2DS4	0.956495	heterozygosis: unknown	14
1039801301	KIR2DS1	0.000000	heterozygosis: unknown	15
1039801301	KIR2DS4	1.015304	heterozygosis: unknown	15
104116082	KIR2DS1	0.000000	heterozygosis: unknown	16
104116082	KIR2DS4	0.931555	heterozygosis: unknown	16
1041302101	KIR2DS1	0.000000	heterozygosis: unknown	17
1041302101	KIR2DS4	1.018457	heterozygosis: unknown	17
1042404301	KIR2DS1	0.000000	heterozygosis: unknown	18
1042404301	KIR2DS4	1.037311	heterozygosis: unknown	18
1044307701	KIR2DS1	0.000000	heterozygosis: unknown	19
1044307701	KIR2DS4	1.082767	heterozygosis: unknown	19
1047326101	KIR2DS1	0.000000	heterozygosis: unknown	20
1047326101	KIR2DS4	0.979676	heterozygosis: unknown	20
1051007301	KIR2DS1	0.000000	heterozygosis: unknown	21
1051007301	KIR2DS4	1.070789	heterozygosis: unknown	21
1053009701	KIR2DS1	0.000000	heterozygosis: unknown	22
1053009701	KIR2DS4	1.032691	heterozygosis: unknown	22
105301031	KIR2DS1	0.000000	heterozygosis: unknown	23
105301031	KIR2DS4	0.943869	heterozygosis: unknown	23
1057014701	KIR2DS1	0.000000	heterozygosis: unknown	24
1057014701	KIR2DS4	1.042906	heterozygosis: unknown	24
1058009901	KIR2DS1	0.000000	heterozygosis: unknown	25
1058009901	KIR2DS4	0.896246	heterozygosis: unknown	25
1060302901	KIR2DS1	0.000000	heterozygosis: unknown	26
1060302901	KIR2DS4	0.837848	heterozygosis: unknown	26
1061309301	KIR2DS1	0.000000	heterozygosis: unknown	27
1061309301	KIR2DS4	0.971834	heterozygosis: unknown	27
1065307801	KIR2DS1	0.000000	heterozygosis: unknown	28
1065307801	KIR2DS4	1.055457	heterozygosis: unknown	28
1066300601	KIR2DS1	0.000000	heterozygosis: unknown	29
1066300601	KIR2DS4	0.846345	heterozygosis: unknown	29
1069305601	KIR2DS1	0.000000	heterozygosis: unknown	30
1069305601	KIR2DS4	0.976400	heterozygosis: unknown	30
1070309701	KIR2DS1	0.000000	heterozygosis: unknown	31
1070309701	KIR2DS4	1.094824	heterozygosis: unknown	31
1073306701	KIR2DS1	0.000000	heterozygosis: unknown	32
1073306701	KIR2DS4	0.912638	heterozygosis: unknown	32
1074415201	KIR2DS1	0.000000	heterozygosis: unknown	33
1074415201	KIR2DS4	0.886613	heterozygosis: unknown	33
1075415202	KIR2DS1	0.000000	heterozygosis: unknown	34
1075415202	KIR2DS4	0.944037	heterozygosis: unknown	34
1076406101	KIR2DS1	0.000000	heterozygosis: unknown	35
1076406101	KIR2DS4	1.090184	heterozygosis: unknown	35
1078415001	KIR2DS1	0.000000	heterozygosis: unknown	36
1078415001	KIR2DS4	0.947225	heterozygosis: unknown	36
108303082	KIR2DS1	0.000000	heterozygosis: unknown	37
108303082	KIR2DS4	1.080256	heterozygosis: unknown	37
1085674901	KIR2DS1	0.000000	heterozygosis: unknown	38
1085674901	KIR2DS4	1.133208	heterozygosis: unknown	38
1086675791	KIR2DS1	0.000000	heterozygosis: unknown	39
1086675791	KIR2DS4	1.018660	heterozygosis: unknown	39
1087643301	KIR2DS1	0.000000	heterozygosis: unknown	40
1087643301	KIR2DS4	1.130580	heterozygosis: unknown	40
1088603301	KIR2DS1	0.000000	heterozygosis: unknown	41
1088603301	KIR2DS4	1.002398	heterozygosis: unknown	41
1091616501	KIR2DS1	0.000000	heterozygosis: unknown	42
1091616501	KIR2DS4	0.851868	heterozygosis: unknown	42
109303083	KIR2DS1	0.000000	heterozygosis: unknown	43
109303083	KIR2DS4	1.073805	heterozygosis: unknown	43
1093410201	KIR2DS1	0.000000	heterozygosis: unknown	44
1093410201	KIR2DS4	0.976761	heterozygosis: unknown	44
1094410202	KIR2DS1	0.000000	heterozygosis: unknown	45
1094410202	KIR2DS4	1.070048	heterozygosis: unknown	45
1095415601	KIR2DS1	0.000000	heterozygosis: unknown	46
1095415601	KIR2DS4	0.784055	heterozygosis: unknown	46
